Intention,Usefulness,Ease,Trust,Gender,Condition,AgeGroup
34,29,64,100.0,1,1,0
100,100,77,0.0,1,2,0
100,100,100,100.0,0,1,1
50,34,76,50.0,1,1,1
0,32,0,79.0,1,1,2
100,100,50,22.0,1,0,0
50,70,100,100.0,0,1,0
74,67,100,100.0,1,1,0
80,75,66,75.0,0,1,0
72,50,93,90.0,0,0,0
25,0,0,13.0,0,0,0
100,95,85,100.0,0,1,1
0,72,23,100.0,0,1,2
71,50,83,50.0,0,0,1
23,18,38,6.0,1,0,2
20,100,17,27.0,0,0,0
85,95,86,22.0,0,1,0
100,50,100,42.0,1,0,0
62,69,58,50.0,0,0,0
61,100,77,0.0,0,0,0
15,100,100,100.0,0,1,4
9,17,31,15.0,1,1,2
50,89,79,91.0,0,0,0
76,66,63,85.0,0,0,2
70,100,65,0.0,0,0,0
100,100,100,100.0,0,2,0
72,100,50,67.0,0,0,0
50,100,70,50.0,0,2,3
30,65,27,40.0,1,0,0
31,50,50,39.0,0,0,3
50,100,92,50.0,0,2,0
85,15,85,85.0,1,0,0
94,88,85,78.0,0,0,2
100,100,44,100.0,1,2,0
100,100,84,31.0,1,0,0
100,100,100,85.0,0,2,3
100,79,100,52.0,0,1,0
62,100,100,59.0,0,0,0
30,80,30,80.0,1,2,3
80,100,80,80.0,1,0,1
77,74,79,72.0,1,2,0
60,66,81,74.0,0,0,2
67,40,50,70.0,1,1,0
70,60,80,75.0,0,0,0
18,50,12,50.0,1,1,1
50,70,0,63.0,0,0,0
9,0,9,61.0,1,2,1
0,12,5,85.0,1,1,3
50,50,32,79.0,1,0,2
19,71,22,100.0,0,0,3
12,12,17,98.0,1,1,2
31,50,50,100.0,1,1,1
0,50,25,10.0,1,0,2
31,10,32,25.0,0,0,2
22,4,0,50.0,1,0,0
70,76,84,86.0,1,2,2
0,1,30,28.0,0,0,0
82,81,85,80.0,1,0,2
0,19,24,0.0,0,1,0
0,0,28,0.0,0,0,0
100,50,50,78.0,0,0,0
72,50,39,73.0,0,0,0
50,91,80,82.0,1,1,0
50,50,71,92.0,1,0,0
14,74,50,10.0,1,2,0
86,100,50,71.0,1,1,0
86,80,80,71.0,1,0,0
100,100,100,100.0,0,1,0
89,100,90,100.0,0,2,0
100,100,47,100.0,0,1,0
100,34,100,9.0,1,0,0
100,100,100,100.0,1,0,0
100,100,100,100.0,1,1,0
100,100,100,100.0,1,0,0
100,98,100,88.0,0,1,0
24,50,76,65.0,1,0,0
82,34,78,23.0,1,1,0
84,58,62,50.0,1,1,0
91,95,100,100.0,1,0,0
100,50,70,20.0,0,1,0
100,100,100,67.0,1,2,0
64,70,58,50.0,1,0,0
78,88,72,100.0,1,0,2
26,93,24,40.0,1,1,1
100,100,100,100.0,1,1,0
0,50,11,0.0,0,0,1
100,100,100,100.0,0,2,0
86,78,93,50.0,1,0,0
100,100,100,100.0,0,0,0
100,100,100,11.0,1,1,0
100,100,100,96.0,1,0,0
100,98,100,100.0,1,2,2
85,100,97,100.0,0,2,0
50,15,20,16.0,1,1,2
100,100,100,69.0,0,0,0
30,50,60,80.0,0,0,0
100,20,100,34.0,0,2,0
87,75,94,50.0,0,1,3
50,50,50,50.0,0,1,3
100,100,100,100.0,1,2,2
90,89,50,76.0,1,0,2
50,70,50,40.0,0,1,0
81,76,50,50.0,0,2,2
100,95,99,100.0,0,0,0
30,30,50,71.0,0,0,3
90,0,91,0.0,1,2,0
86,94,89,81.0,0,2,2
50,54,50,32.0,0,2,2
50,50,41,36.0,1,1,1
100,92,100,80.0,1,0,1
100,71,100,100.0,0,0,0
100,100,100,100.0,0,1,0
31,100,69,80.0,0,1,0
50,75,70,77.0,1,1,2
75,70,100,65.0,0,1,0
11,7,27,70.0,1,0,3
0,20,15,50.0,1,0,0
30,50,61,80.0,1,1,0
0,0,5,5.0,1,1,2
100,81,50,29.0,0,0,1
0,7,18,0.0,1,2,1
75,90,75,90.0,0,0,0
0,0,5,87.0,1,1,3
100,100,100,100.0,0,1,3
100,100,100,100.0,0,2,1
50,50,38,34.0,1,1,2
39,50,31,1.0,1,0,0
75,76,74,44.0,0,2,1
27,40,32,67.0,0,0,2
100,100,100,100.0,0,0,0
100,100,100,100.0,0,0,0
100,100,100,100.0,0,0,0
50,100,100,100.0,0,1,0
28,100,100,4.0,0,0,0
100,100,100,100.0,0,2,0
50,50,50,50.0,1,0,0
100,100,100,100.0,0,0,0
100,100,100,100.0,1,2,0
100,100,100,100.0,0,0,0
80,30,35,76.0,0,2,0
0,0,0,0.0,0,0,0
0,0,0,70.0,0,0,0
0,50,20,100.0,0,2,0
0,0,0,0.0,0,0,0
100,57,26,0.0,0,2,0
22,15,28,0.0,0,1,0
40,10,80,100.0,0,2,0
100,100,100,100.0,1,2,0
90,50,50,100.0,0,0,0
84,72,89,43.0,0,1,0
0,85,70,87.0,0,2,0
62,73,81,92.0,1,0,0
100,88,90,99.0,1,0,0
100,100,100,94.0,1,0,2
71,79,86,100.0,1,1,0
61,20,50,49.0,1,0,0
6,13,63,89.0,1,2,0
77,100,100,50.0,1,0,0
100,25,100,100.0,0,2,0
81,75,50,89.0,1,2,0
69,100,72,0.0,1,1,0
100,100,100,100.0,0,0,0
0,74,6,25.0,0,2,0
24,30,33,25.0,1,2,2
20,60,40,31.0,1,0,1
75,100,100,50.0,1,0,2
31,85,91,30.0,1,0,1
100,50,100,100.0,0,1,1
85,81,82,22.0,0,1,1
50,60,77,100.0,1,2,1
63,72,74,33.0,0,2,1
100,94,45,80.0,0,1,0
100,100,100,100.0,0,1,0
50,100,97,50.0,0,2,0
100,100,100,100.0,0,2,0
69,50,50,69.0,0,2,0
100,61,50,100.0,1,0,0
12,50,67,0.0,0,0,1
100,100,100,100.0,0,0,2
20,50,26,50.0,1,1,2
100,50,100,87.0,0,1,1
50,50,50,90.0,0,2,1
50,100,50,50.0,1,1,1
62,80,82,85.0,1,2,0
50,48,93,85.0,1,2,1
64,76,60,50.0,0,0,1
100,100,100,100.0,0,2,1
50,50,50,80.0,0,1,2
36,71,22,9.0,1,2,2
100,100,86,100.0,1,0,0
57,35,42,77.0,0,0,2
29,27,74,50.0,0,2,2
100,100,50,100.0,0,2,0
100,100,100,100.0,0,2,2
69,78,64,70.0,1,1,0
50,50,50,50.0,1,1,2
50,50,50,90.0,0,2,2
87,83,60,78.0,0,0,2
100,100,85,50.0,1,2,1
67,72,100,75.0,0,0,1
77,90,45,40.0,1,2,2
0,0,0,0.0,1,2,1
92,100,91,90.0,0,0,1
40,50,50,40.0,1,1,0
62,26,0,43.0,1,0,0
79,68,79,86.0,1,1,4
5,1,98,97.0,0,0,3
50,0,80,89.0,0,2,0
0,12,18,16.0,1,0,2
100,100,100,100.0,0,2,0
0,30,8,76.0,1,1,0
15,10,30,30.0,1,2,2
84,60,80,80.0,0,1,0
25,25,8,60.0,1,0,0
46,71,40,69.0,1,0,0
40,50,75,35.0,1,0,0
100,100,100,100.0,0,0,0
81,70,90,85.0,0,1,0
100,70,100,80.0,1,0,0
0,0,100,100.0,0,1,0
50,65,90,100.0,1,0,0
100,100,100,100.0,1,2,0
100,100,100,100.0,0,1,3
79,50,98,100.0,1,2,3
100,100,100,100.0,0,1,0
70,91,30,59.0,1,1,1
89,100,93,100.0,1,0,1
71,50,82,100.0,1,2,1
85,100,50,36.0,1,0,0
17,17,68,50.0,1,2,2
22,100,15,79.0,0,1,1
100,100,81,99.0,0,2,3
50,75,50,50.0,1,0,3
93,92,90,90.0,0,2,2
37,24,3,63.0,0,0,0
0,50,24,50.0,0,2,3
10,20,20,20.0,0,2,4
50,50,60,80.0,0,1,2
50,50,18,71.0,0,1,4
16,27,88,33.0,0,2,3
23,31,66,100.0,0,0,2
50,50,67,50.0,1,0,1
20,43,55,81.0,0,0,3
62,100,44,74.0,0,0,0
0,0,100,0.0,1,1,2
31,73,50,50.0,1,2,3
0,0,0,0.0,1,2,2
100,100,94,100.0,0,0,2
100,84,50,6.0,0,0,0
100,100,100,100.0,1,0,0
50,50,50,50.0,1,2,0
100,94,80,93.0,0,1,1
50,50,50,50.0,1,2,2
100,100,71,50.0,0,1,1
6,15,21,50.0,1,0,2
69,50,50,100.0,1,2,0
100,50,100,100.0,1,1,1
100,100,100,100.0,1,1,0
9,33,0,69.0,1,0,1
100,100,100,100.0,0,2,0
50,69,9,50.0,0,2,1
24,27,36,11.0,1,2,1
74,72,63,86.0,1,2,1
100,90,100,74.0,0,0,1
50,50,50,50.0,0,2,2
58,73,81,79.0,1,2,2
0,0,50,0.0,0,2,2
100,50,0,100.0,0,2,0
100,100,100,100.0,0,0,0
37,100,70,50.0,1,0,1
15,0,0,0.0,1,0,0
38,20,25,85.0,0,0,1
26,11,50,68.0,0,0,2
80,88,50,100.0,1,1,0
82,50,100,100.0,0,1,1
86,50,25,77.0,0,1,2
50,14,26,95.0,1,0,2
78,22,64,86.0,0,1,2
0,0,0,19.0,1,2,0
71,100,83,74.0,0,0,0
86,50,74,86.0,0,0,2
29,33,32,26.0,1,0,2
40,65,57,40.0,1,0,0
74,100,100,85.0,0,0,0
33,41,36,100.0,1,0,1
100,100,100,73.0,0,1,1
100,100,100,50.0,0,0,0
9,50,24,38.0,1,2,2
50,76,90,29.0,0,1,0
100,100,79,91.0,0,0,0
50,50,50,50.0,0,0,1
44,50,69,64.0,1,2,0
100,100,89,100.0,0,2,1
76,93,81,76.0,1,2,2
100,88,78,100.0,0,0,1
100,40,70,45.0,0,1,0
50,73,50,100.0,0,0,2
44,17,50,100.0,1,2,1
30,50,19,24.0,0,1,1
86,82,81,76.0,0,1,1
0,50,30,50.0,1,2,1
22,18,22,71.0,0,0,1
87,80,88,89.0,0,0,2
75,80,100,98.0,0,0,0
0,18,25,100.0,1,0,1
57,75,80,88.0,0,2,0
100,50,90,100.0,0,2,2
100,19,100,66.0,0,2,0
100,90,70,84.0,0,1,0
50,50,50,100.0,1,0,1
50,69,50,50.0,0,0,3
80,75,80,50.0,0,1,2
36,50,50,38.0,1,2,3
16,23,14,84.0,1,1,2
100,100,84,78.0,1,0,3
81,93,80,94.0,0,0,1
50,50,10,99.0,0,0,2
94,100,87,50.0,0,0,0
24,40,70,20.0,1,0,0
95,85,100,96.0,1,0,0
12,0,13,30.0,1,1,0
6,50,24,100.0,1,2,0
85,89,30,90.0,1,1,2
76,77,75,25.0,0,0,2
100,54,100,100.0,0,1,0
0,0,20,0.0,1,2,0
92,92,29,98.0,0,2,0
100,100,100,100.0,0,0,0
100,100,100,77.0,0,1,0
100,100,100,100.0,0,1,1
50,50,36,93.0,0,2,2
50,7,10,78.0,0,2,3
100,100,100,44.0,1,0,1
50,100,50,100.0,1,1,0
100,100,100,100.0,0,1,0
95,76,83,8.0,1,0,2
0,0,0,0.0,1,0,0
22,44,72,72.0,0,0,0
6,10,7,7.0,0,1,2
0,12,90,83.0,0,1,3
100,99,100,99.0,0,0,0
50,50,50,50.0,0,0,0
100,100,89,100.0,0,1,1
5,50,23,50.0,1,0,3
50,50,50,100.0,0,1,2
90,78,79,74.0,0,0,2
55,76,58,60.0,0,0,0
0,6,3,50.0,1,1,0
87,74,80,90.0,0,1,0
77,34,100,37.0,0,0,1
17,50,100,31.0,0,1,1
84,50,77,72.0,1,0,1
15,35,32,37.0,1,2,3
27,50,0,71.0,1,0,1
72,73,50,49.0,1,2,2
0,50,50,100.0,0,2,2
70,75,100,100.0,0,2,0
100,100,100,100.0,0,1,0
60,74,10,100.0,0,2,0
100,100,100,100.0,0,2,0
100,100,100,100.0,0,0,0
94,94,0,80.0,1,1,0
51,100,100,98.0,0,2,0
100,100,100,100.0,0,2,0
84,0,14,85.0,0,2,2
88,100,78,100.0,0,1,0
100,100,100,100.0,0,0,0
100,74,100,100.0,0,0,2
0,0,0,0.0,1,0,0
95,80,96,41.0,0,1,0
100,99,50,100.0,0,2,0
100,100,100,100.0,0,1,4
50,50,79,50.0,0,1,0
0,35,100,100.0,0,1,0
85,84,74,74.0,0,0,0
50,37,69,100.0,0,2,0
85,100,100,100.0,0,0,0
31,50,34,79.0,0,0,0
30,50,50,100.0,0,1,0
0,50,100,35.0,1,0,0
0,0,27,82.0,1,0,1
0,0,0,100.0,1,1,0
25,8,50,25.0,1,0,0
50,100,100,100.0,1,0,3
32,28,69,83.0,1,2,1
60,50,50,50.0,0,1,0
100,0,0,9.0,1,0,0
10,25,50,29.0,0,2,1
78,77,71,76.0,1,2,2
75,100,50,100.0,0,1,0
100,100,100,100.0,0,1,0
100,100,100,100.0,0,0,0
0,20,10,0.0,0,0,2
100,100,100,100.0,0,2,0
100,100,100,100.0,0,0,0
74,91,100,100.0,1,1,0
100,100,100,99.0,1,2,0
100,91,100,100.0,1,2,0
100,100,100,100.0,0,0,0
100,100,100,74.0,1,1,0
100,100,100,100.0,1,2,0
78,100,68,100.0,0,0,0
82,77,100,46.0,0,2,0
100,100,100,100.0,0,1,0
100,86,84,0.0,1,1,0
50,79,94,82.0,0,1,0
50,53,34,41.0,0,1,0
40,100,70,58.0,0,1,0
49,63,38,79.0,1,1,2
31,50,80,88.0,0,2,2
100,100,100,100.0,0,0,2
94,82,91,52.0,0,1,2
38,68,60,39.0,0,0,2
50,50,50,50.0,1,2,2
100,83,50,87.0,0,2,0
35,50,100,100.0,0,0,0
0,0,1,0.0,0,2,4
50,50,60,75.0,1,2,2
83,100,60,84.0,0,2,1
44,50,40,82.0,1,1,1
50,50,16,95.0,1,1,0
50,39,19,50.0,1,0,0
24,50,24,33.0,1,0,0
40,45,31,20.0,1,1,1
0,50,26,25.0,0,0,0
89,94,69,92.0,0,0,0
92,100,100,100.0,1,2,0
50,70,71,100.0,0,1,2
50,78,71,50.0,1,0,2
100,100,100,100.0,0,1,0
75,76,50,82.0,0,0,3
0,0,0,0.0,1,2,2
50,79,50,50.0,1,2,3
31,50,25,30.0,1,1,3
12,7,7,50.0,1,1,1
50,29,50,30.0,1,2,2
0,15,0,13.0,1,2,1
24,70,22,14.0,0,1,2
100,100,99,100.0,1,2,2
35,35,35,45.0,1,0,0
91,50,50,50.0,1,0,0
39,64,73,50.0,1,1,1
0,50,0,100.0,1,2,1
0,0,100,0.0,0,2,1
20,20,50,20.0,1,0,2
98,20,87,100.0,1,1,0
80,100,75,100.0,0,1,1
64,98,74,92.0,0,0,2
83,89,79,65.0,0,0,1
20,20,77,65.0,0,1,2
62,75,36,32.0,1,1,1
0,25,15,24.0,0,0,2
50,20,50,91.0,0,0,1
11,63,28,0.0,0,0,1
42,100,38,100.0,1,0,1
50,36,50,50.0,0,1,1
100,100,95,100.0,1,0,0
51,59,80,70.0,0,2,1
28,14,27,50.0,0,0,1
100,100,100,73.0,1,2,0
29,0,99,100.0,1,2,0
50,100,50,50.0,0,1,0
42,46,30,68.0,1,2,0
89,100,31,66.0,0,1,1
10,7,57,72.0,1,2,1
0,0,30,31.0,0,2,1
27,33,30,50.0,0,0,1
100,100,71,100.0,1,0,1
77,50,50,50.0,0,0,1
82,81,81,83.0,0,1,2
50,50,50,41.0,0,2,1
0,0,8,100.0,0,0,1
60,25,25,23.0,0,2,0
0,0,0,0.0,1,0,0
50,100,50,50.0,1,2,0
32,41,21,45.0,1,0,0
100,97,100,93.0,0,1,3
0,0,50,0.0,1,1,3
0,70,20,0.0,0,1,0
3,23,0,0.0,0,0,0
100,100,100,100.0,0,2,0
0,0,50,50.0,0,2,0
100,75,100,75.0,0,2,0
0,0,0,100.0,0,2,0
19,0,0,0.0,0,0,0
91,32,84,70.0,0,0,0
70,70,100,40.0,1,0,0
16,22,33,53.0,0,0,0
89,93,50,100.0,0,2,1
77,86,91,19.0,1,1,1
100,100,100,100.0,0,2,3
100,100,50,100.0,0,1,0
100,100,100,50.0,0,1,2
100,76,100,100.0,0,1,0
78,71,72,74.0,0,1,1
2,2,5,1.0,0,2,2
0,50,50,31.0,1,1,0
100,100,100,100.0,0,0,1
95,91,78,50.0,0,0,3
10,12,0,9.0,1,1,1
16,26,15,16.0,1,1,2
100,100,100,100.0,0,2,1
0,0,0,50.0,0,2,1
75,22,98,70.0,0,1,1
90,78,94,100.0,0,2,3
80,87,86,100.0,1,0,2
70,95,80,60.0,1,0,0
50,68,77,100.0,0,0,0
100,73,100,100.0,1,0,0
100,51,71,100.0,1,0,0
55,56,81,62.0,1,0,0
92,100,100,91.0,0,1,0
100,100,100,100.0,0,2,0
100,100,100,100.0,0,2,0
100,100,100,100.0,0,1,0
100,50,100,100.0,0,0,0
50,50,50,50.0,1,0,0
72,78,100,50.0,0,2,1
39,56,68,33.0,1,2,3
12,10,20,71.0,0,1,3
79,90,75,66.0,1,1,2
90,100,100,85.0,0,2,2
25,25,15,40.0,1,0,1
100,100,100,100.0,0,0,0
100,100,100,100.0,0,0,0
42,65,54,43.0,1,0,0
67,83,80,65.0,0,1,2
69,67,67,48.0,1,2,0
73,80,100,91.0,1,2,0
95,58,100,100.0,0,2,0
95,95,81,92.0,1,2,2
35,26,25,50.0,0,0,0
35,66,24,68.0,1,1,2
10,10,30,70.0,0,1,0
0,30,50,40.0,1,0,0
100,100,100,87.0,0,1,0
50,83,19,79.0,0,0,2
85,85,82,80.0,1,0,2
0,50,9,50.0,1,2,2
10,10,30,30.0,0,1,0
2,0,27,21.0,1,1,0
50,50,50,50.0,1,2,2
50,50,50,50.0,1,2,0
30,76,77,95.0,0,2,0
65,83,62,99.0,0,0,2
100,100,50,100.0,1,0,0
62,64,50,90.0,1,0,1
50,50,50,50.0,0,2,0
0,40,0,50.0,1,0,0
100,87,92,75.0,0,0,2
76,76,75,76.0,0,2,2
95,100,60,95.0,1,1,0
98,80,90,83.0,0,2,2
86,91,100,100.0,1,1,1
0,13,0,22.0,1,1,1
22,65,50,50.0,0,2,1
89,50,90,100.0,0,2,3
100,96,97,100.0,1,0,2
41,64,35,14.0,0,0,2
100,100,100,29.0,1,2,0
70,80,100,80.0,0,1,1
100,100,100,100.0,0,1,0
50,50,100,50.0,0,2,0
0,0,100,0.0,0,1,2
50,68,72,100.0,1,1,0
0,0,0,100.0,0,1,0
63,81,75,79.0,1,2,0
30,50,100,100.0,0,1,0
100,100,100,100.0,0,0,0
96,13,100,99.0,1,0,0
50,92,0,0.0,0,0,0
99,94,50,98.0,1,0,0
60,100,100,0.0,0,2,0
100,100,100,100.0,1,1,0
50,100,100,0.0,0,2,2
100,100,100,100.0,1,1,0
100,50,50,50.0,0,1,0
43,54,100,100.0,1,2,0
13,8,0,0.0,1,0,0
0,100,0,0.0,1,0,2
38,38,38,38.0,1,1,1
87,90,90,80.0,1,1,4
12,12,12,12.0,0,1,0
46,85,75,68.0,1,1,0
99,100,100,35.0,1,1,0
50,50,50,100.0,1,0,1
100,100,100,100.0,1,1,0
84,96,81,100.0,0,1,0
100,0,100,27.0,0,2,0
100,100,77,100.0,0,0,0
100,100,100,100.0,1,2,0
100,100,100,100.0,1,0,0
100,100,100,100.0,1,0,0
38,32,100,100.0,0,1,0
50,100,50,0.0,1,2,1
100,100,100,100.0,1,0,0
0,70,50,39.0,1,2,0
0,79,100,0.0,1,1,0
10,32,35,34.0,1,0,0
100,100,100,100.0,1,0,0
100,73,100,87.0,1,2,0
60,91,79,100.0,1,2,0
74,79,70,16.0,1,0,0
50,100,50,78.0,1,1,0
50,0,100,100.0,0,2,0
50,79,39,100.0,1,2,0
75,61,46,69.0,1,2,0
0,0,50,0.0,1,0,0
50,0,100,100.0,1,1,0
100,100,100,100.0,0,0,0
100,0,100,82.0,1,0,0
100,22,85,87.0,1,1,0
0,40,75,100.0,0,1,1
50,50,50,34.0,0,1,1
75,32,50,84.0,0,1,3
0,0,0,50.0,1,0,3
100,96,97,98.0,0,0,3
83,89,73,80.0,1,2,2
78,50,78,92.0,1,0,2
95,100,100,100.0,1,2,1
86,100,80,62.0,1,0,0
15,35,50,15.0,1,1,2
82,79,62,82.0,1,1,1
1,21,15,0.0,0,1,3
100,100,100,100.0,0,0,0
15,62,69,86.0,0,2,0
85,81,82,50.0,0,2,2
84,85,90,50.0,1,1,0
81,50,50,100.0,0,1,1
100,77,76,81.0,0,1,2
50,50,50,50.0,1,2,1
10,67,25,75.0,0,2,3
17,32,76,21.0,1,0,2
36,19,32,14.0,0,1,0
0,8,5,10.0,1,0,2
27,10,50,50.0,1,0,1
0,71,19,30.0,0,0,0
38,44,35,50.0,1,2,0
20,15,3,10.0,1,2,3
65,40,38,33.0,0,2,0
40,55,47,100.0,1,0,0
50,28,12,100.0,0,2,0
0,29,21,20.0,0,0,2
99,99,100,99.0,0,1,0
87,74,71,73.0,0,1,2
58,66,43,71.0,1,1,2
100,100,100,100.0,0,2,0
90,82,90,100.0,0,1,0
100,86,60,100.0,0,1,0
0,0,100,100.0,0,0,0
100,84,100,100.0,0,2,0
90,50,95,100.0,1,2,2
50,50,68,26.0,0,0,2
80,70,26,18.0,0,1,1
24,74,28,84.0,1,0,2
73,100,66,100.0,0,2,0
50,22,50,85.0,1,1,2
50,50,86,75.0,0,0,2
0,0,0,0.0,1,1,2
54,100,52,100.0,1,1,0
78,76,75,81.0,1,0,0
29,50,69,31.0,0,1,2
100,100,100,100.0,1,2,0
100,100,68,100.0,1,1,0
59,100,84,99.0,1,2,0
40,25,45,59.0,1,1,2
100,50,100,100.0,0,2,0
100,55,50,100.0,1,0,0
100,100,100,48.0,0,2,0
30,35,75,70.0,0,1,2
75,100,100,100.0,1,1,2
100,84,100,88.0,1,0,0
93,82,67,93.0,0,2,0
100,100,100,100.0,0,0,0
74,62,37,61.0,1,1,2
100,100,84,87.0,1,2,0
73,67,73,38.0,1,2,1
65,24,70,45.0,0,1,0
100,100,100,100.0,0,0,4
50,100,100,30.0,0,0,0
62,56,74,100.0,1,1,0
75,100,100,100.0,0,0,0
100,100,100,100.0,0,1,0
50,50,90,50.0,1,0,0
78,50,50,50.0,0,1,0
100,100,0,0.0,0,1,0
82,18,77,85.0,1,2,0
25,22,31,50.0,0,0,0
71,59,71,79.0,1,2,0
100,100,100,100.0,0,1,0
97,100,100,99.0,1,2,0
35,87,96,80.0,1,1,0
100,100,75,100.0,1,0,0
100,100,100,100.0,0,2,0
21,50,16,50.0,1,0,1
82,100,100,81.0,0,1,0
50,50,50,40.0,1,2,2
30,45,40,40.0,1,0,0
50,50,83,77.0,0,2,1
91,84,100,100.0,0,0,1
94,89,90,89.0,1,2,0
0,10,83,48.0,1,1,1
50,93,100,51.0,0,1,0
17,21,13,7.0,1,1,2
100,100,100,31.0,0,1,2
19,29,63,16.0,1,1,2
80,85,83,42.0,0,0,1
7,8,49,81.0,1,2,1
21,24,50,75.0,1,0,1
10,4,19,13.0,1,2,0
66,80,85,50.0,0,0,2
100,100,100,100.0,0,0,1
100,38,100,100.0,0,2,0
100,100,100,100.0,0,2,0
50,95,94,50.0,1,2,0
0,12,5,16.0,0,0,2
83,89,88,83.0,0,1,2
100,100,100,90.0,0,1,0
90,90,50,83.0,0,2,1
31,30,50,39.0,1,2,1
100,80,85,77.0,0,2,0
50,31,72,100.0,1,1,1
100,96,100,89.0,0,0,1
70,71,71,66.0,0,1,1
50,0,0,0.0,0,1,0
0,0,3,44.0,1,1,0
100,100,100,100.0,1,2,0
100,89,84,50.0,0,1,2
75,76,50,100.0,0,1,0
85,84,96,87.0,0,1,1
50,20,33,36.0,0,0,0
100,100,50,85.0,0,1,0
25,50,50,18.0,0,1,2
80,8,7,84.0,0,1,1
0,35,36,21.0,1,0,2
0,0,0,100.0,0,2,2
14,97,37,96.0,1,1,2
0,100,100,99.0,1,2,1
38,33,40,31.0,1,0,1
50,50,50,74.0,0,0,2
63,75,85,95.0,0,2,1
100,25,50,75.0,0,0,2
19,26,11,39.0,1,2,1
91,93,99,97.0,0,2,1
79,100,93,95.0,0,2,1
0,50,1,50.0,0,1,2
10,10,10,25.0,0,2,1
50,80,34,1.0,1,0,1
83,100,87,81.0,0,2,1
92,66,50,74.0,1,2,1
26,49,44,100.0,0,1,2
100,100,100,100.0,0,2,0
98,96,100,100.0,1,2,0
61,53,74,81.0,0,1,1
50,50,50,50.0,0,1,2
37,84,72,12.0,0,1,1
63,73,68,87.0,0,1,1
50,50,50,85.0,0,0,1
20,30,50,75.0,1,1,1
64,0,65,40.0,1,1,0
90,95,100,75.0,0,1,0
80,65,80,95.0,1,0,0
100,70,100,80.0,1,0,0
21,65,37,73.0,1,0,1
100,100,100,100.0,0,1,2
100,0,69,90.0,1,0,0
100,50,100,91.0,0,0,2
100,100,81,100.0,0,0,1
66,71,69,35.0,0,2,0
100,100,100,100.0,0,2,0
100,100,50,100.0,0,0,0
100,100,77,100.0,0,2,0
86,34,85,24.0,0,0,0
56,71,59,81.0,0,0,0
100,100,100,100.0,0,0,0
17,78,50,97.0,1,0,0
50,66,62,86.0,0,1,0
100,100,100,100.0,0,2,1
77,100,71,100.0,1,0,0
100,100,0,100.0,1,1,0
50,50,77,71.0,1,2,0
50,100,63,84.0,0,0,0
13,29,50,50.0,0,0,0
100,86,92,95.0,1,1,0
50,96,50,88.0,1,2,0
100,100,82,96.0,0,1,3
15,50,50,83.0,0,0,2
95,100,100,100.0,0,0,0
92,88,93,76.0,1,1,2
50,100,20,50.0,0,2,2
0,11,83,100.0,0,0,0
0,29,35,0.0,1,2,0
20,50,50,85.0,1,0,0
43,85,50,100.0,0,0,1
74,74,67,32.0,0,0,1
81,91,88,90.0,1,0,3
98,97,100,95.0,0,0,1
100,50,75,100.0,0,1,0
34,28,36,64.0,1,2,1
78,71,69,60.0,0,2,2
50,50,50,50.0,1,0,2
68,65,50,66.0,1,1,3
10,10,14,25.0,0,2,1
100,100,100,90.0,0,1,1
27,11,16,12.0,1,0,2
74,72,50,81.0,0,2,2
0,0,100,0.0,0,0,0
50,100,100,50.0,0,0,0
100,100,100,22.0,0,0,0
50,19,14,50.0,1,0,0
100,50,50,100.0,1,1,0
100,100,100,100.0,0,2,0
100,100,100,100.0,0,1,0
100,100,100,100.0,1,0,0
40,81,40,85.0,0,1,1
95,64,50,92.0,0,0,1
19,71,23,20.0,1,0,1
100,75,97,85.0,1,1,1
70,70,100,26.0,0,2,1
79,79,82,65.0,1,0,0
100,75,84,44.0,1,1,0
100,100,100,100.0,1,0,0
65,80,76,81.0,1,0,0
49,100,50,89.0,1,2,0
28,74,100,95.0,0,2,0
15,55,30,35.0,1,1,1
100,100,100,100.0,0,0,0
91,20,70,16.0,0,2,0
100,50,70,100.0,0,1,0
100,0,50,50.0,0,0,0
50,60,77,98.0,1,1,0
50,50,50,50.0,0,1,0
100,100,100,100.0,0,2,0
28,69,77,100.0,1,2,0
30,40,19,75.0,1,0,0
35,16,15,33.0,1,2,2
70,50,70,100.0,0,0,0
50,77,50,57.0,0,2,0
30,30,30,31.0,0,0,1
90,100,90,100.0,1,0,0
75,90,60,80.0,0,1,1
50,50,37,89.0,1,0,1
0,83,24,85.0,0,0,1
100,95,94,100.0,0,2,2
45,13,33,100.0,1,2,0
17,20,22,75.0,1,0,0
28,50,36,50.0,1,1,1
61,60,64,50.0,1,1,0
95,100,80,80.0,1,1,1
0,0,16,1.0,1,1,0
100,100,100,100.0,0,2,1
4,12,77,5.0,1,0,1
80,95,86,97.0,1,2,1
50,50,100,20.0,0,1,1
30,28,36,50.0,1,2,0
100,100,100,100.0,1,2,0
51,30,75,60.0,1,0,0
50,50,50,50.0,0,2,1
50,50,0,0.0,0,0,0
50,100,72,11.0,0,1,0
100,100,100,100.0,0,0,1
100,100,100,100.0,1,0,1
62,63,73,100.0,1,0,1
66,50,50,40.0,1,2,0
26,66,50,39.0,0,1,0
20,30,100,100.0,0,1,0
0,12,50,43.0,1,0,0
63,67,100,38.0,1,2,0
25,40,22,50.0,1,1,0
36,32,28,38.0,1,0,0
81,100,93,84.0,0,2,0
75,65,91,69.0,0,0,0
